Altium Designer Pick and Place Locations
C:\Users\ldgau\Desktop\SwarmUS_ALTIUM\Electrical\02 - HIVE_BOARD\01 - SCHEMAS ET PCB\99 - WORKING COPY\Project_Outputs\REV Project_PCB_Rev.Project_SCH_Rev (2021-07-06)\04 - ASSEMBLY\HIVE_BOARD_PANEL PNP XY REV Project_PCB_Rev.Project_SCH_Rev.csv

========================================================================================================================
File Design Information:

Date:       06-07-21
Time:       12:58
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Description","Layer","Center-X(mil)","Center-Y(mil)","Rotation"
"U15C","COM_XCV - 3V3 LVCMOS to LVDS, 2 bits, High-SPEED, DIFF driver - SOIC-8","TopLayer","3591,171","4614,268","90"
"U15A","COM_XCV - 3V3 LVCMOS to LVDS, 2 bits, High-SPEED, DIFF driver - SOIC-8","TopLayer","756,526","4614,268","90"
"U7","COM_XCV - 3V3 LVCMOS to LVDS, 2 bits, High-SPEED, DIFF driver - SOIC-8","TopLayer","10829,466","2654,934","150"
"U7","COM_XCV - 3V3 LVCMOS to LVDS, 2 bits, High-SPEED, DIFF driver - SOIC-8","TopLayer","7757,103","2672,270","150"
"U7","COM_XCV - 3V3 LVCMOS to LVDS, 2 bits, High-SPEED, DIFF driver - SOIC-8","TopLayer","7757,103","5023,185","150"
"FID3","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","1860,702","5123,252","360"
"FID2","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","868,045","3516,096","360"
"FID1","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","3584,419","1084,485","360"
"FID2","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","11095,246","2540,565","150"
"FID3","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","10271,420","2115,368","90"
"FID1","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","10540,127","1327,966","90"
"FID2","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","8022,883","2557,901","150"
"FID3","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","7199,058","2132,704","90"
"FID1","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","7467,765","1345,303","90"
"FID2","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","8022,883","4908,816","150"
"FID3","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","7199,058","4483,619","90"
"FID1","FID - FIDUCIAL 1MM CIRCLE DOUBLE-SIDED - 1MM","TopLayer","7467,765","3696,218","90"
"Y3","CRY - 12MHz ±30ppm Crystal 10pF 150 Ohms 4-SMD, No Lead","TopLayer","1001,754","3016,017","225"
"U5","Bluetooth, WiFi 802.11b/g/n, Bluetooth v4.2 +EDR, Class 1, 2 and 3 Transceiver Module 2.4GHz ~ 2.5GHz Antenna Not Included, U.FL Surface Mount","TopLayer","804,403","2394,640","180"
"R77C","RES - 475R 1% 1/10W- 0402","TopLayer","3306,668","3849,787","180"
"R77B","RES - 475R 1% 1/10W- 0402","TopLayer","1890,630","3849,834","180"
"R77A","RES - 475R 1% 1/10W- 0402","TopLayer","473,077","3850,123","180"
"R110A","RES - 475R 1% 1/10W- 0402","TopLayer","1523,768","3844,538","180"
"R110B","RES - 475R 1% 1/10W- 0402","TopLayer","2941,090","3844,538","180"
"R110C","RES - 475R 1% 1/10W- 0402","TopLayer","4358,413","3844,538","180"
"R115A","RES - 475R 1% 1/10W- 0402","TopLayer","472,552","3806,961","180"
"R115B","RES - 475R 1% 1/10W- 0402","TopLayer","1890,106","3806,671","180"
"R115C","RES - 475R 1% 1/10W- 0402","TopLayer","3306,144","3806,625","180"
"R25","RES - 475R 1% 1/10W- 0402","TopLayer","2545,215","1086,448","180"
"R46","RES - 475R 1% 1/10W- 0402","TopLayer","1248,878","2550,882","180"
"R1","RES - 475R 1% 1/10W- 0402","TopLayer","2546,233","1314,937","180"
"R2","RES - 475R 1% 1/10W- 0402","TopLayer","2546,233","1360,635","180"
"R40","RES - 475R 1% 1/10W- 0402","TopLayer","1249,897","2634,956","180"
"R123B","RES - 475R 1% 1/10W- 0402","TopLayer","2941,090","3802,716","180"
"R129","RES - 475R 1% 1/10W- 0402","TopLayer","2545,292","1269,239","360"
"R123C","RES - 475R 1% 1/10W- 0402","TopLayer","4358,413","3802,716","180"
"R123A","RES - 475R 1% 1/10W- 0402","TopLayer","1523,768","3802,716","180"
"R33","RES - 475R 1% 1/10W- 0402","TopLayer","2545,292","1132,146","360"
"R23","RES - 475R 1% 1/10W- 0402","TopLayer","2545,292","1177,844","360"
"R5","RES - 475R 1% 1/10W- 0402","TopLayer","2545,292","1223,541","360"
"R34","RES - 475R 1% 1/10W- 0402","TopLayer","10160,712","1042,095","60"
"R33","RES - 475R 1% 1/10W- 0402","TopLayer","10256,880","991,260","60"
"R32","RES - 475R 1% 1/10W- 0402","TopLayer","10211,453","1015,657","60"
"R4","RES - 475R 1% 1/10W- 0402","TopLayer","10644,233","1069,316","30"
"R2","RES - 475R 1% 1/10W- 0402","TopLayer","10701,637","1115,206","120"
"R34","RES - 475R 1% 1/10W- 0402","TopLayer","7088,350","1059,431","60"
"R33","RES - 475R 1% 1/10W- 0402","TopLayer","7184,518","1008,596","60"
"R32","RES - 475R 1% 1/10W- 0402","TopLayer","7139,090","1032,993","60"
"R4","RES - 475R 1% 1/10W- 0402","TopLayer","7571,871","1086,652","30"
"R2","RES - 475R 1% 1/10W- 0402","TopLayer","7629,275","1132,542","120"
"R34","RES - 475R 1% 1/10W- 0402","TopLayer","7088,350","3410,346","60"
"R33","RES - 475R 1% 1/10W- 0402","TopLayer","7184,518","3359,511","60"
"R32","RES - 475R 1% 1/10W- 0402","TopLayer","7139,090","3383,909","60"
"R4","RES - 475R 1% 1/10W- 0402","TopLayer","7571,871","3437,567","30"
"R2","RES - 475R 1% 1/10W- 0402","TopLayer","7629,275","3483,457","120"
"R1","RES - 402R 1% 1/10W - 0402","TopLayer","10747,017","1145,184","120"
"R1","RES - 402R 1% 1/10W - 0402","TopLayer","7674,655","1162,520","120"
"R1","RES - 402R 1% 1/10W - 0402","TopLayer","7674,655","3513,435","120"
"D13","DIO - Red, Green, Blue LED Indication - Discrete 1.95V Red, 2.8V Green, 2.8V Blue 0606 (1616 Metric)","TopLayer","1394,962","2625,789","90"
"D1","DIO - Red, Green, Blue LED Indication - Discrete 1.95V Red, 2.8V Green, 2.8V Blue 0606 (1616 Metric)","TopLayer","2685,261","1443,830","270"
"U19","COM - IC RF TxRx 802.15.4 IR-UWB DECAWAVE - 48-VFQFN EP","TopLayer","10121,872","1590,727","270"
"U19","COM - IC RF TxRx 802.15.4 IR-UWB DECAWAVE - 48-VFQFN EP","TopLayer","7049,510","1608,063","270"
"U19","COM - IC RF TxRx 802.15.4 IR-UWB DECAWAVE - 48-VFQFN EP","TopLayer","7049,510","3958,978","270"
"D30","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4409,450","2231,477","360"
"D29","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4409,450","2500,000","360"
"D26","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4409,450","2367,383","360"
"D21B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","3070,867","4858,268","270"
"D18B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","2818,899","4858,268","270"
"D15B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","2944,883","4858,268","270"
"D10B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","2047,245","4858,268","270"
"D9B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","2173,230","4858,268","270"
"D8B","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","2299,214","4858,268","270"
"D21C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4614,174","4858,268","270"
"D21A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","1527,560","4858,268","270"
"D18C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4362,206","4858,268","270"
"D18A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","1275,592","4858,268","270"
"D15C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","4488,190","4858,268","270"
"D15A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","1401,576","4858,268","270"
"D12","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","3908,957","1884,235","90"
"D10C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","3590,552","4858,268","270"
"D10A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","503,938","4858,268","270"
"D9C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","3716,537","4858,268","270"
"D9A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","629,911","4858,268","270"
"D8C","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","3842,521","4858,268","270"
"D8A","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","755,907","4858,268","270"
"D7","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","990,017","1230,689","270"
"D5","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","10200,834","2511,011","270"
"D4","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","10327,301","2511,011","270"
"D3","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","10452,437","2511,605","270"
"D2","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","10578,257","2511,705","270"
"D5","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7128,472","2528,347","270"
"D4","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7254,939","2528,347","270"
"D3","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7380,075","2528,941","270"
"D2","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7505,895","2529,041","270"
"D5","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7128,472","4879,263","270"
"D4","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7254,939","4879,262","270"
"D3","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7380,075","4879,856","270"
"D2","TVS - DIODE 5.5V 10V - 10-UFDFN","TopLayer","7505,895","4879,956","270"
"U22B","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","3091,984","4659,479","90"
"U10B","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","2383,322","4659,479","90"
"U22C","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","4509,306","4659,479","90"
"U22A","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","1674,661","4659,479","90"
"U10C","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","3800,645","4659,479","90"
"U10A","COM_BUF - ReDriver 1 Channel 800Mbps CML,LVDS,LVPECL to LVDS -  
8-WFDFN EP","TopLayer","965,999","4659,479","90"
"U14","TIM_MUX - Crosspoint Switch 1 x 2:2 3.125Gbps - 16-WQFN (4x4)","TopLayer","10249,773","2295,486","270"
"U14","TIM_MUX - Crosspoint Switch 1 x 2:2 3.125Gbps - 16-WQFN (4x4)","TopLayer","7177,411","2312,822","270"
"U14","TIM_MUX - Crosspoint Switch 1 x 2:2 3.125Gbps - 16-WQFN (4x4)","TopLayer","7177,411","4663,737","270"
"R152C","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","4016,639","4480,976","360"
"R152B","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","2599,316","4480,976","360"
"R152A","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","1181,993","4480,976","360"
"R151C","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","3311,348","4481,252","360"
"R151B","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","1894,025","4481,252","360"
"R151A","RES - 3.48 R ±1% 1/16W -  0402","TopLayer","476,702","4481,252","360"
"J3","CON_SMA FML EDGE MNT 0.062" PCB - 5-SMD","TopLayer","9475,460","1597,428","270"
"J3","CON_SMA FML EDGE MNT 0.062" PCB - 5-SMD","TopLayer","6403,098","1614,764","270"
"J3","CON_SMA FML EDGE MNT 0.062" PCB - 5-SMD","TopLayer","6403,098","3965,679","270"
"FID6","","TopLayer","10855,702","5744,290","180"
"FID5","","TopLayer","6961,625","5744,290","180"
"FID4","","TopLayer","8893,062","395,914","180"
"FID3","","TopLayer","4216,952","395,914","180"
"Designator47","","InternalPlane3","-21162,627","-20500,043","360"
"Designator46","","InternalPlane1","-21162,627","-20500,043","360"
"Designator48","","MidLayer1","-21162,627","-20500,043","360"
"FID2","","TopLayer","2423,130","5744,290","180"
"FID1","","TopLayer","919,768","395,914","180"
"Designator19","","TopLayer","-21162,627","-20500,043","0"
"Designator51","","MidLayer2","-21162,627","-20500,043","360"
"Designator49","","InternalPlane4","-21162,627","-20500,043","360"
"Designator46","","InternalPlane2","-21162,627","-20500,043","360"
"Designator42","","BottomLayer","-21162,627","-20500,043","180"
"Designator41","","TopLayer","-21162,627","-20500,043","360"
"C148","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","4547,866","3319,346","90"
"C85","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","2258,702","1386,252","360"
"C76","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","1978,979","1464,393","90"
"C36","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","2258,702","1293,204","360"
"C33","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","1882,587","1465,358","90"
"C32","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","1785,587","1465,358","90"
"C1","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","9909,477","2670,742","180"
"C40","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","10523,001","1580,273","180"
"C36","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","9798,625","1302,847","360"
"C1","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","6837,115","2688,078","180"
"C40","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","7450,639","1597,609","180"
"C36","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","6726,262","1320,183","360"
"C1","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","6837,115","5038,993","180"
"C40","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","7450,639","3948,524","180"
"C36","CAP - CER 22uF 10% 25V X5R - 1206","TopLayer","6726,262","3671,099","360"
"C123","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","2886,202","2986,252","360"
"C83","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","1356,702","2999,252","180"
"C81","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","1227,418","2991,369","180"
"C22","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","2336,702","2084,252","90"
"C21","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","2542,027","3029,725","360"
"C20","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","3459,772","2816,746","270"
"C11","CAP - CER 4.7µF 20% 25V X5R - 0603","TopLayer","2826,622","1911,464","180"
"C145C","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","3934,331","4310,416","90"
"C145B","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","2517,009","4310,416","90"
"C145A","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1099,686","4310,416","90"
"C137","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1616,983","3076,784","270"
"C139C","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","3360,144","4225,734","360"
"C139B","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1942,821","4225,734","360"
"C139A","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","525,498","4225,734","360"
"C111A","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1234,159","4225,734","360"
"C111B","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","2651,482","4225,734","360"
"C111C","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","4068,805","4225,734","360"
"C134","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","4231,061","2371,147","360"
"C112","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","4609,960","3676,490","180"
"C138","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1442,096","2385,882","360"
"C116","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","3211,890","3247,775","360"
"C121B","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","2702,700","4553,252","90"
"C114B","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1994,025","4553,252","90"
"C121C","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","4120,023","4553,252","90"
"C121A","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1285,377","4553,252","90"
"C114C","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","3411,348","4553,252","90"
"C114A","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","576,702","4553,252","90"
"C41","4.7µF ±10% 10V Ceramic Capacitor X5R 0603","TopLayer","1672,415","2214,592","90"
"C26","CAP - CER 39 pF 5% 50V COG/NP0 - 0402","TopLayer","2387,445","1577,586","360"
"C126B","CAP - CER 4700PF 50V X7R 0402","TopLayer","3184,865","4688,249","90"
"C109B","CAP - CER 4700PF 50V X7R 0402","TopLayer","2476,204","4688,249","90"
"C126C","CAP - CER 4700PF 50V X7R 0402","TopLayer","4602,188","4688,249","90"
"C126A","CAP - CER 4700PF 50V X7R 0402","TopLayer","1767,542","4688,249","90"
"C109C","CAP - CER 4700PF 50V X7R 0402","TopLayer","3893,526","4688,249","90"
"C109A","CAP - CER 4700PF 50V X7R 0402","TopLayer","1058,881","4688,249","90"
"C101","CAP - CER 4700PF 50V X7R 0402","TopLayer","3055,409","3626,616","270"
"C93","CAP - CER 4700PF 50V X7R 0402","TopLayer","2948,245","3626,616","270"
"C92","CAP - CER 4700PF 50V X7R 0402","TopLayer","2880,800","3394,857","90"
"C17","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","10721,600","1852,436","270"
"C13","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","10967,899","1970,352","180"
"C11","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","10961,033","2459,564","240"
"C51","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","9880,940","1482,375","360"
"C46","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","9807,769","1482,084","360"
"C17","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7649,238","1869,772","270"
"C13","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7895,537","1987,688","180"
"C11","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7888,671","2476,900","240"
"C51","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","6808,578","1499,711","360"
"C46","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","6735,407","1499,420","360"
"C17","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7649,238","4220,687","270"
"C13","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7895,537","4338,603","180"
"C11","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","7888,671","4827,815","240"
"C51","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","6808,578","3850,626","360"
"C46","CAP - CER 10nF 10% 25V X7R - 0402","TopLayer","6735,407","3850,335","360"
"C151C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3615,348","3870,252","270"
"C151B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2198,025","3870,252","270"
"C151A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","780,702","3870,252","270"
"C150C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3805,348","3870,252","270"
"C150B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2388,430","3869,765","270"
"C150A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","970,702","3870,252","270"
"C18","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2399,419","2413,202","90"
"C106","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2625,551","3629,538","270"
"C142","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3933,418","2782,725","180"
"C135","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1530,330","2525,456","270"
"C133C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4362,464","4100,838","90"
"C133B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2945,142","4100,838","90"
"C133A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1527,819","4100,838","90"
"C128C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3551,925","4007,970","180"
"C128B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2134,602","4007,970","180"
"C128A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","717,280","4007,970","180"
"C140C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3340,626","4276,275","180"
"C140B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1923,303","4276,275","180"
"C140A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","505,980","4276,275","180"
"C124A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1214,641","4276,275","180"
"C124B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2631,964","4276,275","180"
"C124C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4049,287","4276,275","180"
"C96","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3304,042","3386,445","270"
"C129","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4313,377","2519,686","270"
"C136","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1754,438","2989,496","180"
"C27","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4519,312","3539,175","90"
"C120B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2893,943","4245,766","360"
"C117B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2780,971","4013,335","180"
"C113B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3006,121","4410,973","90"
"C110B","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2186,025","4241,252","360"
"C130","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2434,320","3394,857","90"
"C120C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4311,266","4245,766","360"
"C120A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1476,620","4245,766","360"
"C117C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4198,294","4013,335","180"
"C117A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1363,649","4013,335","180"
"C113C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4423,444","4410,973","90"
"C113A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1588,798","4410,973","90"
"C110C","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3603,348","4241,252","360"
"C110A","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","768,702","4241,252","360"
"C104","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2497,611","3629,538","270"
"C97","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1213,085","2195,697","270"
"C95","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2717,927","3219,271","270"
"C94","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2860,049","3307,201","180"
"C84","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","744,152","3271,578","360"
"C82","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1336,702","3048,252","360"
"C80","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1234,702","3043,252","360"
"C79","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1023,805","3332,575","270"
"C78","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2787,610","1656,459","90"
"C77","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2723,998","1754,431","180"
"C72","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1024,702","3151,079","270"
"C71","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1407,806","3621,679","360"
"C70","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1432,702","3047,252","360"
"C69","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1028,395","3453,000","270"
"C65","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4166,549","2175,818","180"
"C64","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1213,809","2075,522","90"
"C58","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1269,297","3621,557","180"
"C57","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1597,702","3486,252","90"
"C55","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1598,702","3266,252","90"
"C53","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3762,004","2061,061","180"
"C51","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","4015,702","2064,252","270"
"C49","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2021,033","2181,979","270"
"C48","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2013,842","2312,840","180"
"C47","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1702,285","2380,840","360"
"C46","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1995,523","2374,711","270"
"C45","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1919,624","2175,228","180"
"C44","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1720,726","2220,311","90"
"C43","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1706,171","2322,954","90"
"C42","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","1836,926","2450,078","360"
"C40","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3991,984","1887,158","90"
"C39","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3822,294","1884,409","90"
"C34","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3875,449","2302,456","360"
"C25","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2400,664","2096,064","90"
"C24","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2554,076","2980,900","360"
"C23","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","3413,012","2806,533","270"
"C19","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2452,352","2054,774","270"
"C17","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2401,707","2608,721","90"
"C16","CAP - CER 0.1µF 10% 25V X7R - 0402","TopLayer","2554,305","2939,526","180"
